segment,uplift_normal_pct,uplift_weekend_pct,uplift_holiday_pct,uplift_max_pct
High,0.852169109394381,0.3444362008094555,1.3067817842803058,1.4021281579479763
Low,38.04087360710683,54.369920935208576,28.443621632075246,67.40415037976294
Medium,8.521182681295352,6.831047771324411,11.558963129743935,15.84659902591479
Ultra-low,220.54680502261692,330.1454768897531,52.03966431886465,330.1454768897531
